dt_index,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,possibly_sensitive,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,fetched_at,entities.media,extended_entities.media,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
2020-11-25 17:20:50+00:00,1331649054896484358,1331649054896484358,$nkla raise your stop to $30.84 hold on,False,"[0, 39]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],"[{'text': 'nkla', 'indices': [0, 5]}]",[],[],en,recent,834493591942811648,834493591942811648,StockMarketNietzsche,sdavis1231,18th Century Germany,Whatever positions do not make us broke will only make us stronger,,[],False,49,105,0,Wed Feb 22 20:02:31 +0000 2017,64,,,False,False,828,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/850078542549438464/YHE1zajg_normal.jpg,https://pbs.twimg.com/profile_images/850078542549438464/YHE1zajg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:20:42+00:00,1331649023585832960,1331649023585832960,"@garyblack00 @jimcramer $NKLA is gambling, not a solid long-term investment in my opinion.",False,"[24, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3316128430960886e+18,1331612843096088576,1.1617035899428782e+18,1161703589942878208,garyblack00,,,,,False,0,0,False,False,en,[],"[{'text': 'NKLA', 'indices': [24, 29]}]","[{'screen_name': 'garyblack00', 'name': 'Gary Black', 'id': 1161703589942878208, 'id_str': '1161703589942878208', 'indices': [0, 12]}, {'screen_name': 'jimcramer', 'name': 'Jim Cramer', 'id': 14216123, 'id_str': '14216123', 'indices': [13, 23]}]",[],en,recent,740252125528088577,740252125528088577,Tyler,leedom_tyler,,"Physician anesthesiologist, husband, father, meditator, philosophy, TESLA, rockets, space travel. Enjoy thinking for myself.",,[],False,33,142,1,Tue Jun 07 18:40:34 +0000 2016,2619,,,False,False,1085,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1318262371224231936/J9aQ_ejB_normal.jpg,https://pbs.twimg.com/profile_images/1318262371224231936/J9aQ_ejB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/740252125528088577/1566972533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:20:09+00:00,1331648884091731971,1331648884091731971,"$SUNW could run ridiculously higher from this low cap. Traders are focused on it + Biden play

$FCEL $BLDP $FSLR $CLSK $SPWR $BE $NEE $RUN $JKS $NOVA $SUNW $TAN $SEDG $REGI $BMRG $AY $WATT $BEP $CPST $LTBR $FLUX $AZRE $AAL $IDEX $TSLA $YJ $LI $NKLA $ANPC $NBAC $TOUR $GEVO $PGEN",False,"[0, 278]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,0,False,False,en,[],"[{'text': 'SUNW', 'indices': [0, 5]}, {'text': 'FCEL', 'indices': [95, 100]}, {'text': 'BLDP', 'indices': [101, 106]}, {'text': 'FSLR', 'indices': [107, 112]}, {'text': 'CLSK', 'indices': [113, 118]}, {'text': 'SPWR', 'indices': [119, 124]}, {'text': 'BE', 'indices': [125, 128]}, {'text': 'NEE', 'indices': [129, 133]}, {'text': 'RUN', 'indices': [134, 138]}, {'text': 'JKS', 'indices': [139, 143]}, {'text': 'NOVA', 'indices': [144, 149]}, {'text': 'SUNW', 'indices': [150, 155]}, {'text': 'TAN', 'indices': [156, 160]}, {'text': 'SEDG', 'indices': [161, 166]}, {'text': 'REGI', 'indices': [167, 172]}, {'text': 'BMRG', 'indices': [173, 178]}, {'text': 'AY', 'indices': [179, 182]}, {'text': 'WATT', 'indices': [183, 188]}, {'text': 'BEP', 'indices': [189, 193]}, {'text': 'CPST', 'indices': [194, 199]}, {'text': 'LTBR', 'indices': [200, 205]}, {'text': 'FLUX', 'indices': [206, 211]}, {'text': 'AZRE', 'indices': [212, 217]}, {'text': 'AAL', 'indices': [218, 222]}, {'text': 'IDEX', 'indices': [223, 228]}, {'text': 'TSLA', 'indices': [229, 234]}, {'text': 'YJ', 'indices': [235, 238]}, {'text': 'LI', 'indices': [239, 242]}, {'text': 'NKLA', 'indices': [243, 248]}, {'text': 'ANPC', 'indices': [249, 254]}, {'text': 'NBAC', 'indices': [255, 260]}, {'text': 'TOUR', 'indices': [261, 266]}, {'text': 'GEVO', 'indices': [267, 272]}, {'text': 'PGEN', 'indices': [273, 278]}]",[],[],en,recent,423695486,423695486,Future Tech Investor,InvestorWisdom,"California, USA",,,[],False,1442,106,55,Mon Nov 28 20:38:54 +0000 2011,1337,,,False,False,6140,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/378800000733248254/0747cf9bd4367be93eba60c96372686b_normal.jpeg,https://pbs.twimg.com/profile_images/378800000733248254/0747cf9bd4367be93eba60c96372686b_normal.jpeg,0084B4,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:20:00+00:00,1331648845621637123,1331648845621637123,"$pfe $aal $gevo $msft $sunw $rkt $nio $wkhs $fb $acb $dkng $spy $nkla $penn $novn $gaxy $fsr $tsla $gme $blnk $fsly $vxrt $xspa $sndl $srne $snap $opti $aapl $hexo
 
WE ALERTED $IBIO at $1.45 RAN TO $7 (370% GAIN!)
 
Daily Alerts

$15 ONE TIME FEE

BEAT THAT
👇👇 
🚨LINK IN BIO🚨",False,"[0, 276]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],"[{'text': 'pfe', 'indices': [0, 4]}, {'text': 'aal', 'indices': [5, 9]}, {'text': 'gevo', 'indices': [10, 15]}, {'text': 'msft', 'indices': [16, 21]}, {'text': 'sunw', 'indices': [22, 27]}, {'text': 'rkt', 'indices': [28, 32]}, {'text': 'nio', 'indices': [33, 37]}, {'text': 'wkhs', 'indices': [38, 43]}, {'text': 'fb', 'indices': [44, 47]}, {'text': 'acb', 'indices': [48, 52]}, {'text': 'dkng', 'indices': [53, 58]}, {'text': 'spy', 'indices': [59, 63]}, {'text': 'nkla', 'indices': [64, 69]}, {'text': 'penn', 'indices': [70, 75]}, {'text': 'novn', 'indices': [76, 81]}, {'text': 'gaxy', 'indices': [82, 87]}, {'text': 'fsr', 'indices': [88, 92]}, {'text': 'tsla', 'indices': [93, 98]}, {'text': 'gme', 'indices': [99, 103]}, {'text': 'blnk', 'indices': [104, 109]}, {'text': 'fsly', 'indices': [110, 115]}, {'text': 'vxrt', 'indices': [116, 121]}, {'text': 'xspa', 'indices': [122, 127]}, {'text': 'sndl', 'indices': [128, 133]}, {'text': 'srne', 'indices': [134, 139]}, {'text': 'snap', 'indices': [140, 145]}, {'text': 'opti', 'indices': [146, 151]}, {'text': 'aapl', 'indices': [152, 157]}, {'text': 'hexo', 'indices': [158, 163]}, {'text': 'IBIO', 'indices': [177, 182]}]",[],[],en,recent,1244864492,1244864492,The Right Stock Alerts,RightAlerts,,We find the best stocks daily by applying TA and extensive research. Click on our website to receive premium stock alerts for only $15!,https://t.co/oVxAgTT3JV,[],False,5424,62,56,Tue Mar 05 23:46:06 +0000 2013,1453,,,False,False,16199,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1279127666071875586/lYoV0m3M_normal.jpg,https://pbs.twimg.com/profile_images/1279127666071875586/lYoV0m3M_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/oVxAgTT3JV', 'expanded_url': 'https://www.therightstockalerts.com/', 'display_url': 'therightstockalerts.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:19:44+00:00,1331648779397849088,1331648779397849088,$NKLA 31.00 de 29.00 seria genial que cierre hoy por encima de 32.00 para buscar despues 35.50 y 37.00,False,"[0, 102]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,es,[],"[{'text': 'NKLA', 'indices': [0, 5]}]",[],[],es,recent,1245382433622679552,1245382433622679552,CF TRADING,cf_trading,,"Trading en acciones y opciones. Wall street Técnico, fundamental y noticas. 🇻🇪🇺🇸",,[],False,104,6,2,Wed Apr 01 16:08:24 +0000 2020,30,,,False,False,1930,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1245382713923829760/3bm56LzC_normal.jpg,https://pbs.twimg.com/profile_images/1245382713923829760/3bm56LzC_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:19:28+00:00,1331648712829964289,1331648712829964289,@SJosephBurns All in Calls on $NKLA but i feel like somehow i would still come out profitable lmao,False,"[14, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3315698735505203e+18,1331569873550520320,203652149.0,203652149,SJosephBurns,,,,,False,0,0,False,False,en,[],"[{'text': 'NKLA', 'indices': [30, 35]}]","[{'screen_name': 'SJosephBurns', 'name': 'Steve Burns', 'id': 203652149, 'id_str': '203652149', 'indices': [0, 13]}]",[],en,recent,2451670873,2451670873,Tristan,Tristan_V3,"Austin, TX",Insta: Tristan_V5 | Its all about the evolution |,,[],False,501,581,2,Fri Apr 18 16:48:27 +0000 2014,19973,,,True,False,13152,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1284636040150622214/evfFhQas_normal.jpg,https://pbs.twimg.com/profile_images/1284636040150622214/evfFhQas_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2451670873/1582793710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:19:25+00:00,1331648699978706944,1331648699978706944,"AJ walked me through the Tesla trade and I was able to capitalize on an extra $200!! AMAZING.
$TSLA $BA $MRNA $NKLA #ACT https://t.co/UdRF64Ndk2",False,"[0, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'ACT', 'indices': [116, 120]}]","[{'text': 'TSLA', 'indices': [94, 99]}, {'text': 'BA', 'indices': [100, 103]}, {'text': 'MRNA', 'indices': [104, 109]}, {'text': 'NKLA', 'indices': [110, 115]}]",[],[],en,recent,1328742313523339267,1328742313523339267,GGralike,GralikeG,Saint Louis,Part-Time Trader & Sports Fanatic. Opinions Expressed are my own. Join https://t.co/jWqPuqjmFU to win with us.,https://t.co/jWqPuqjmFU,"[{'url': 'https://t.co/jWqPuqjmFU', 'expanded_url': 'http://AwesomeCallsTrading.com', 'display_url': 'AwesomeCallsTrading.com', 'indices': [71, 94]}]",False,256,39,0,Tue Nov 17 16:50:39 +0000 2020,141,,,False,False,29,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1328742559884120064/cRybfUvH_normal.jpg,https://pbs.twimg.com/profile_images/1328742559884120064/cRybfUvH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/jWqPuqjmFU', 'expanded_url': 'http://AwesomeCallsTrading.com', 'display_url': 'AwesomeCallsTrading.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1328742313523339267/1606225238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,"[{'id': 1331648690541518860, 'id_str': '1331648690541518860', 'indices': [121, 144], 'media_url': 'http://pbs.twimg.com/media/Enr3bb1XYAwHX4b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Enr3bb1XYAwHX4b.jpg', 'url': 'https://t.co/UdRF64Ndk2', 'display_url': 'pic.twitter.com/UdRF64Ndk2', 'expanded_url': 'https://twitter.com/GralikeG/status/1331648699978706944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 828, 'h': 948, 'resize': 'fit'}, 'small': {'w': 594, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 948, 'resize': 'fit'}}}]","[{'id': 1331648690541518860, 'id_str': '1331648690541518860', 'indices': [121, 144], 'media_url': 'http://pbs.twimg.com/media/Enr3bb1XYAwHX4b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Enr3bb1XYAwHX4b.jpg', 'url': 'https://t.co/UdRF64Ndk2', 'display_url': 'pic.twitter.com/UdRF64Ndk2', 'expanded_url': 'https://twitter.com/GralikeG/status/1331648699978706944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 828, 'h': 948, 'resize': 'fit'}, 'small': {'w': 594, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 828, 'h': 948, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:18:42+00:00,1331648519762046976,1331648519762046976,"Getting the vibe that the whole EV sector going to get hit bad news propaganda
$nio $sbe $nkla
#ElectricVehicles https://t.co/3usjjJfSLh",False,"[0, 112]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,"[{'text': 'ElectricVehicles', 'indices': [95, 112]}]","[{'text': 'nio', 'indices': [79, 83]}, {'text': 'sbe', 'indices': [84, 88]}, {'text': 'nkla', 'indices': [89, 94]}]",[],"[{'url': 'https://t.co/3usjjJfSLh', 'expanded_url': 'https://twitter.com/CNBC/status/1331645065136115715', 'display_url': 'twitter.com/CNBC/status/13…', 'indices': [113, 136]}]",en,recent,1266679210283880460,1266679210283880460,Blank,PurposelyLeft,nyc,gambling on weed stocks,,[],False,76,494,0,Sat May 30 10:34:03 +0000 2020,5355,,,True,False,1338,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330035015992930306/kpp5dhOm_normal.jpg,https://pbs.twimg.com/profile_images/1330035015992930306/kpp5dhOm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1266679210283880460/1604863528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,2020-11-25 17:21:34.342639+00:00,,,1.3316450651361157e+18,1331645065136115715,Wed Nov 25 17:04:58 +0000 2020,1.3316450651361157e+18,1331645065136115715,JPMorgan 'skeptical' about GM producing Nikola badger pickup https://t.co/8b7vWnDQgc,False,"[0, 84]",[],[],[],"[{'url': 'https://t.co/8b7vWnDQgc', 'expanded_url': 'https://cnb.cx/3pV7be9', 'display_url': 'cnb.cx/3pV7be9', 'indices': [61, 84]}]",en,recent,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,20402945.0,20402945,CNBC,CNBC,"Englewood Cliffs, NJ",First in business worldwide.,https://t.co/fdcFKDtOzb,"[{'url': 'https://t.co/fdcFKDtOzb', 'expanded_url': 'https://www.cnbc.com/', 'display_url': 'cnbc.com', 'indices': [0, 23]}]",[],False,3846323.0,831.0,32263.0,Mon Feb 09 00:03:41 +0000 2009,616.0,,,True,True,392740.0,,False,False,False,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1317082585382735874/DBEM-rWK_normal.png,https://pbs.twimg.com/profile_images/1317082585382735874/DBEM-rWK_normal.png,https://pbs.twimg.com/profile_banners/20402945/1601925989,2D648A,FFFFFF,EAEBEA,333333,True,False,False,False,False,False,False,none,,,,,False,6.0,29.0,False,False,False,en
2020-11-25 17:17:52+00:00,1331648308960505856,1331648308960505856,"You can raise your stop now on $nkla to $30.66, don't miss this ramp",False,"[0, 68]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],"[{'text': 'nkla', 'indices': [31, 36]}]",[],[],en,recent,834493591942811648,834493591942811648,StockMarketNietzsche,sdavis1231,18th Century Germany,Whatever positions do not make us broke will only make us stronger,,[],False,49,105,0,Wed Feb 22 20:02:31 +0000 2017,64,,,False,False,827,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/850078542549438464/YHE1zajg_normal.jpg,https://pbs.twimg.com/profile_images/850078542549438464/YHE1zajg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25 17:18:00.565361+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25 17:16:24+00:00,1331647939962429442,1331647939962429442,RT @TheStreet: Nikola's ( $NKLA ) CEO failed to reassure investors that the electric truck maker's $2 billion deal with General Motors ( $G…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],"[{'text': 'NKLA', 'indices': [26, 31]}]","[{'screen_name': 'TheStreet', 'name': 'TheStreet', 'id': 15281391, 'id_str': '15281391', 'indices': [3, 13]}]",[],en,recent,829183765201166336,829183765201166336,Danny Peterson,dannypinnyc,"Manhattan, NY",Director of Content Strategy and SEO @TheStreet and @SInow. @UCF Grad. danny.peterson@thestreet.com,https://t.co/VwgoRjzYvy,[],False,231,356,0,Wed Feb 08 04:23:09 +0000 2017,13162,,,True,False,6624,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1205879969148231681/5XDMpVwX_normal.jpg,https://pbs.twimg.com/profile_images/1205879969148231681/5XDMpVwX_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/VwgoRjzYvy', 'expanded_url': 'http://www.thestreet.com', 'display_url': 'thestreet.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/829183765201166336/1598622561,Wed Nov 25 17:15:09 +0000 2020,1.331647626299777e+18,1.331647626299777e+18,"Nikola's ( $NKLA ) CEO failed to reassure investors that the electric truck maker's $2 billion deal with General Motors ( $GM ) is still a go.
https://t.co/jDmwguTVns",False,"[0, 166]",[],"[{'text': 'NKLA', 'indices': [11, 16]}, {'text': 'GM', 'indices': [122, 125]}]",[],"[{'url': 'https://t.co/jDmwguTVns', 'expanded_url': 'https://www.thestreet.com/video/nikola-plunges-as-ceo-casts-doubt-on-general-motors-deal', 'display_url': 'thestreet.com/video/nikola-p…', 'indices': [143, 166]}]",en,recent,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,15281391.0,15281391.0,TheStreet,TheStreet,"New York, NY","TheStreet brings you the best business news and premium investing ideas and stock analysis around. We want to help you make money, lots of it.",https://t.co/VwgoRjzYvy,"[{'url': 'https://t.co/VwgoRjzYvy', 'expanded_url': 'http://www.thestreet.com', 'display_url': 'thestreet.com', 'indices': [0, 23]}]",[],False,739748.0,1230.0,6471.0,Mon Jun 30 19:12:38 +0000 2008,8684.0,,,True,True,191442.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/948204500904488960/clELcfZ7_normal.jpg,https://pbs.twimg.com/profile_images/948204500904488960/clELcfZ7_normal.jpg,https://pbs.twimg.com/profile_banners/15281391/1560276280,3B94D9,FFFFFF,C2C2C2,0F0E0F,False,False,False,False,False,False,False,none,,,,,False,1.0,3.0,False,False,False,en,,,,,,,,,,,,2020-11-25 17:18:00.565361+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
