created_at,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,entities.media,extended_entities.media,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,date_time,fetched_at,user.entities.url.urls,retweeted_status.user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.text,quoted_status.truncated,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
2020-10-12 13:54:49+00:00,Mon Oct 12 13:54:49 +0000 2020,1315652146130546688,1315652146130546688,"Why people still talking about $Spaq
You know this company is real deal BUT

You all don't have anything else to pl… https://t.co/CmXXxvn6Ja",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,[],"[{'text': 'Spaq', 'indices': [31, 36]}]",[],"[{'url': 'https://t.co/CmXXxvn6Ja', 'expanded_url': 'https://twitter.com/i/web/status/1315652146130546688', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,en,recent,201075884,201075884,Papatsara🎀🌹💪🏋️⚽,PrincessFitgirl,"North Carolina, USA","Athlete: Stocks Dummie 📚

Its me in the nutshell: ✏️
A little bit Thai abit American🔍I'm on Twitter for my own amusement that I need some peace and quiet.",,[],False,274,66,15,Mon Oct 11 01:02:35 +0000 2010,3990,,,True,False,9101,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1312880343893061632/OnHPs6FS_normal.jpg,https://pbs.twimg.com/profile_images/1312880343893061632/OnHPs6FS_normal.jpg,https://pbs.twimg.com/profile_banners/201075884/1599881982,0099CC,FFF8AD,F6FFD1,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:54:49,2020-10-12 16:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:54:40+00:00,Mon Oct 12 13:54:40 +0000 2020,1315652106875887616,1315652106875887616,$DKMR Xtreme Fighting #Championships partners with #GoTV Live; Creates unique #XFCChannel with exclusive #XFC conte… https://t.co/NMNKMB9F3V,True,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,"[{'text': 'Championships', 'indices': [22, 36]}, {'text': 'GoTV', 'indices': [51, 56]}, {'text': 'XFCChannel', 'indices': [78, 89]}, {'text': 'XFC', 'indices': [105, 109]}]","[{'text': 'DKMR', 'indices': [0, 5]}]",[],"[{'url': 'https://t.co/NMNKMB9F3V', 'expanded_url': 'https://twitter.com/i/web/status/1315652106875887616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,en,recent,1023968897567866881,1023968897567866881,FRONTPAGESTOCKS SOLDIER❗,FRONTPAGEARMY2,Central,Find out why Thousands of #PennyStock #Investors trust #FRONTPAGESTOCKS for their daily stock alerts. Sign up today! https://t.co/1TBice1Knj,https://t.co/Csp39aYo4d,"[{'url': 'https://t.co/1TBice1Knj', 'expanded_url': 'http://www.frontpagestocks.com/', 'display_url': 'frontpagestocks.com', 'indices': [117, 140]}]",False,498,62,12,Mon Jul 30 16:29:44 +0000 2018,76,,,False,False,8574,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1101499444963360773/ZbWDZ1L7_normal.png,https://pbs.twimg.com/profile_images/1101499444963360773/ZbWDZ1L7_normal.png,https://pbs.twimg.com/profile_banners/1023968897567866881/1551452957,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:54:40,2020-10-12 16:55:10,"[{'url': 'https://t.co/Csp39aYo4d', 'expanded_url': 'http://www.frontpagestocks.com', 'display_url': 'frontpagestocks.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:54:04+00:00,Mon Oct 12 13:54:04 +0000 2020,1315651955507642368,1315651955507642368,Just gonna be the one to say it.. @henrikfisker is being fully transparent with us.. NOTHING is left out.. every bi… https://t.co/xQil1McCV0,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,False,en,[],[],"[{'screen_name': 'henrikfisker', 'name': 'Henrik Fisker', 'id': 18484314, 'id_str': '18484314', 'indices': [34, 47]}]","[{'url': 'https://t.co/xQil1McCV0', 'expanded_url': 'https://twitter.com/i/web/status/1315651955507642368', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,en,recent,1060955402764832768,1060955402764832768,MikeyTrader,quatz6,"New York, USA",“Investing isn’t about beating others at their game. It’s about controlling yourself at your own game.”,,[],False,506,130,9,Fri Nov 09 18:00:54 +0000 2018,8730,,,False,False,5873,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1287882482390568963/0kUn3oKh_normal.jpg,https://pbs.twimg.com/profile_images/1287882482390568963/0kUn3oKh_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:54:04,2020-10-12 16:55:10,,,1.3156386119964058e+18,1315638611996405765,Mon Oct 12 13:01:03 +0000 2020,1.3156386119964058e+18,1315638611996405765,"Taken legal action against a former #badactor employee- violated our policies, stole company docs. Now trying to di… https://t.co/lyTjoo8kjC",True,"[{'text': 'badactor', 'indices': [36, 45]}]",[],[],"[{'url': 'https://t.co/lyTjoo8kjC', 'expanded_url': 'https://twitter.com/i/web/status/1315638611996405765', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,18484314.0,18484314,Henrik Fisker,henrikfisker,"Los Angeles, CA","Husband, Father, Risk taking, innovation loving, protocol challenging designer & entrepreneur who turns dreams into reality, & never gives up.",https://t.co/wviaXxs3H3,"[{'url': 'https://t.co/wviaXxs3H3', 'expanded_url': 'http://fiskerinc.com', 'display_url': 'fiskerinc.com', 'indices': [0, 23]}]",[],False,62643.0,30.0,782.0,Tue Dec 30 18:44:40 +0000 2008,201.0,,,True,True,3181.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1130139659055448069/YtuWE24e_normal.jpg,https://pbs.twimg.com/profile_images/1130139659055448069/YtuWE24e_normal.jpg,https://pbs.twimg.com/profile_banners/18484314/1474834238,1B95E0,FFFFFF,000000,C2980E,True,True,False,False,False,False,False,none,,,,,False,25.0,301.0,False,False,False,en
2020-10-12 13:53:52+00:00,Mon Oct 12 13:53:52 +0000 2020,1315651906119884800,1315651906119884800,"$ITOX
$idex $fb $spy $tsla $nkla $aapl $aal $vxrt $xspa $ktov $chfs $ntec $msft $snss $nio $sint $uavs $amzn $nkla… https://t.co/4pw6GKG64m",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,und,[],"[{'text': 'ITOX', 'indices': [0, 5]}, {'text': 'idex', 'indices': [6, 11]}, {'text': 'fb', 'indices': [12, 15]}, {'text': 'spy', 'indices': [16, 20]}, {'text': 'tsla', 'indices': [21, 26]}, {'text': 'nkla', 'indices': [27, 32]}, {'text': 'aapl', 'indices': [33, 38]}, {'text': 'aal', 'indices': [39, 43]}, {'text': 'vxrt', 'indices': [44, 49]}, {'text': 'xspa', 'indices': [50, 55]}, {'text': 'ktov', 'indices': [56, 61]}, {'text': 'chfs', 'indices': [62, 67]}, {'text': 'ntec', 'indices': [68, 73]}, {'text': 'msft', 'indices': [74, 79]}, {'text': 'snss', 'indices': [80, 85]}, {'text': 'nio', 'indices': [86, 90]}, {'text': 'sint', 'indices': [91, 96]}, {'text': 'uavs', 'indices': [97, 102]}, {'text': 'amzn', 'indices': [103, 108]}, {'text': 'nkla', 'indices': [109, 114]}]",[],"[{'url': 'https://t.co/4pw6GKG64m', 'expanded_url': 'https://twitter.com/i/web/status/1315651906119884800', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",,,und,recent,943836257125150720,943836257125150720,trade alarts with ideas,stock_invester7,United States,Our Vision Is To Empower Investors To Achieve Financial Freedom!,https://t.co/uAoUxhN9wK,[],False,684,109,11,Thu Dec 21 13:31:14 +0000 2017,36,,,False,False,6368,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_banners/943836257125150720/1593354651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:53:52,2020-10-12 16:55:10,"[{'url': 'https://t.co/uAoUxhN9wK', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:53:19+00:00,Mon Oct 12 13:53:19 +0000 2020,1315651768194265088,1315651768194265088,$ATVK AND $AAGC HOT OCTOBER STOCKS !! $nwbo $stwc $nspx $dsgt $cbbt $psco $uapc $couv $cnct $nuvi $aagc $xfls $etfm… https://t.co/POEi60nAMP,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,[],"[{'text': 'ATVK', 'indices': [0, 5]}, {'text': 'AAGC', 'indices': [10, 15]}, {'text': 'nwbo', 'indices': [38, 43]}, {'text': 'stwc', 'indices': [44, 49]}, {'text': 'nspx', 'indices': [50, 55]}, {'text': 'dsgt', 'indices': [56, 61]}, {'text': 'cbbt', 'indices': [62, 67]}, {'text': 'psco', 'indices': [68, 73]}, {'text': 'uapc', 'indices': [74, 79]}, {'text': 'couv', 'indices': [80, 85]}, {'text': 'cnct', 'indices': [86, 91]}, {'text': 'nuvi', 'indices': [92, 97]}, {'text': 'aagc', 'indices': [98, 103]}, {'text': 'xfls', 'indices': [104, 109]}, {'text': 'etfm', 'indices': [110, 115]}]",[],"[{'url': 'https://t.co/POEi60nAMP', 'expanded_url': 'https://twitter.com/i/web/status/1315651768194265088', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,en,recent,1251259298585309184,1251259298585309184,🍺GENERAL.ZOD💊,mando2250,,"STOCK TRADING, GENERATING MONEY FROM TOTAL DISASTER",,[],False,627,721,3,Fri Apr 17 21:20:50 +0000 2020,378,,,False,False,6353,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1299391546156965888/_FN8O5ye_normal.jpg,https://pbs.twimg.com/profile_images/1299391546156965888/_FN8O5ye_normal.jpg,https://pbs.twimg.com/profile_banners/1251259298585309184/1589230740,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:53:19,2020-10-12 16:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:53:12+00:00,Mon Oct 12 13:53:12 +0000 2020,1315651735503990784,1315651735503990784,"@3_Green_CandIes hahaha.....

the #Robinhood $2.5K acct's got shook out pre market

there is HUGE WEIGHT buying now… https://t.co/nslM4n4squ",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3156498946279956e+18,1315649894627995649,1.2865267024876626e+18,1286526702487662592,3_Green_CandIes,,,,,False,0,1,False,False,False,en,"[{'text': 'Robinhood', 'indices': [34, 44]}]",[],"[{'screen_name': '3_Green_CandIes', 'name': '3 Green Candles', 'id': 1286526702487662592, 'id_str': '1286526702487662592', 'indices': [0, 16]}]","[{'url': 'https://t.co/nslM4n4squ', 'expanded_url': 'https://twitter.com/i/web/status/1315651735503990784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,en,recent,1304681547291865088,1304681547291865088,N. Kadola,kadola_n,,Something's Up,,[],False,46,135,1,Sat Sep 12 07:21:41 +0000 2020,52,,,False,False,1915,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1304681936640782337/uDafQQMO_normal.jpg,https://pbs.twimg.com/profile_images/1304681936640782337/uDafQQMO_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:53:12,2020-10-12 16:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:53:11+00:00,Mon Oct 12 13:53:11 +0000 2020,1315651734895652864,1315651734895652864,"It’s really amazing Place,
Lot of thanks to this community...👇 
https://t.co/NrFvsr0dVj

$TCEHY $RKT $FB $UBER $AYX… https://t.co/aHDOQZVaW4",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,[],"[{'text': 'TCEHY', 'indices': [89, 95]}, {'text': 'RKT', 'indices': [96, 100]}, {'text': 'FB', 'indices': [101, 104]}, {'text': 'UBER', 'indices': [105, 110]}, {'text': 'AYX', 'indices': [111, 115]}]",[],"[{'url': 'https://t.co/NrFvsr0dVj', 'expanded_url': 'https://discord.gg/9BKMRJc', 'display_url': 'discord.gg/9BKMRJc', 'indices': [64, 87]}, {'url': 'https://t.co/aHDOQZVaW4', 'expanded_url': 'https://twitter.com/i/web/status/1315651734895652864', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,en,recent,1294356362554556416,1294356362554556416,Jhon trade,JhonTrade,,"stock, crypto, option trader and marketer",,[],False,149,80,1,Fri Aug 14 19:33:13 +0000 2020,7,,,False,False,3055,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1294356857943801856/1VRSVFLy_normal.jpg,https://pbs.twimg.com/profile_images/1294356857943801856/1VRSVFLy_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:53:11,2020-10-12 16:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:52:57+00:00,Mon Oct 12 13:52:57 +0000 2020,1315651676515303424,1315651676515303424,"Xtrader trades the best trading group out Discord: 
https://t.co/gLBYeX1Z3q

 $ZOM $KTOV $JAKK $IDEX $XSPA $GENE… https://t.co/jQmt6vHyOh",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,in,[],"[{'text': 'ZOM', 'indices': [78, 82]}, {'text': 'KTOV', 'indices': [83, 88]}, {'text': 'JAKK', 'indices': [89, 94]}, {'text': 'IDEX', 'indices': [95, 100]}, {'text': 'XSPA', 'indices': [101, 106]}, {'text': 'GENE', 'indices': [107, 112]}]",[],"[{'url': 'https://t.co/gLBYeX1Z3q', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [52, 75]}, {'url': 'https://t.co/jQmt6vHyOh', 'expanded_url': 'https://twitter.com/i/web/status/1315651676515303424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",,,in,recent,943836257125150720,943836257125150720,trade alarts with ideas,stock_invester7,United States,Our Vision Is To Empower Investors To Achieve Financial Freedom!,https://t.co/uAoUxhN9wK,[],False,684,109,11,Thu Dec 21 13:31:14 +0000 2017,36,,,False,False,6368,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_banners/943836257125150720/1593354651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:52:57,2020-10-12 16:55:10,"[{'url': 'https://t.co/uAoUxhN9wK', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:52:49+00:00,Mon Oct 12 13:52:49 +0000 2020,1315651641106980866,1315651641106980866,When I realize how much of my portfolio is $SPAQ 😳😂,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,[],"[{'text': 'SPAQ', 'indices': [43, 48]}]",[],[],,,en,recent,1297926661548265473,1297926661548265473,MarketMan23,Man23Market,,"23 Year Old Trader: Not a financial advisor, based on my opinion and DD 💯. Lets make each other rich 💰",,[],False,45,49,0,Mon Aug 24 16:00:19 +0000 2020,1462,,,False,False,500,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1297927110997270530/trIr5eUg_normal.jpg,https://pbs.twimg.com/profile_images/1297927110997270530/trIr5eUg_normal.jpg,https://pbs.twimg.com/profile_banners/1297926661548265473/1600526291,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:52:49,2020-10-12 16:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 13:52:32+00:00,Mon Oct 12 13:52:32 +0000 2020,1315651569338130432,1315651569338130432,$DKMR Xtreme Fighting #Championships partners with #GoTV Live; Creates unique #XFCChannel with exclusive #XFC conte… https://t.co/XSmVHa4IvQ,True,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,"[{'text': 'Championships', 'indices': [22, 36]}, {'text': 'GoTV', 'indices': [51, 56]}, {'text': 'XFCChannel', 'indices': [78, 89]}, {'text': 'XFC', 'indices': [105, 109]}]","[{'text': 'DKMR', 'indices': [0, 5]}]",[],"[{'url': 'https://t.co/XSmVHa4IvQ', 'expanded_url': 'https://twitter.com/i/web/status/1315651569338130432', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,en,recent,1083567738264576000,1083567738264576000,FRONTPAGESTOCKS ARMY📢,FrontPageArmy,"Talisay City, Central Visayas",Our site and social media community exist to provide a forum for smaller companies to tell their story to individual investors. https://t.co/1TBice1Knj,,"[{'url': 'https://t.co/1TBice1Knj', 'expanded_url': 'http://www.frontpagestocks.com/', 'display_url': 'frontpagestocks.com', 'indices': [128, 151]}]",False,422,0,6,Fri Jan 11 03:34:15 +0000 2019,0,,,False,False,6783,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1083680948376416256/qSFUxTG8_normal.jpg,https://pbs.twimg.com/profile_images/1083680948376416256/qSFUxTG8_normal.jpg,https://pbs.twimg.com/profile_banners/1083567738264576000/1548697770,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:52:32,2020-10-12 16:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
