created_at,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.text,quoted_status.truncated,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,date_time,fetched_at,user.entities.url.urls
2020-10-12 13:53:55+00:00,Mon Oct 12 13:53:55 +0000 2020,1315651918580989952,1315651918580989952,"Hi everyone, Make big profits with us https://t.co/NrFvsr0dVj

$STNG $GOLD $RCL $AAL $NET $AAPL $NKLA $MGM $MCRB… https://t.co/vfWXKSUu0C",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,[],"[{'text': 'STNG', 'indices': [63, 68]}, {'text': 'GOLD', 'indices': [69, 74]}, {'text': 'RCL', 'indices': [75, 79]}, {'text': 'AAL', 'indices': [80, 84]}, {'text': 'NET', 'indices': [85, 89]}, {'text': 'AAPL', 'indices': [90, 95]}, {'text': 'NKLA', 'indices': [96, 101]}, {'text': 'MGM', 'indices': [102, 106]}, {'text': 'MCRB', 'indices': [107, 112]}]",[],"[{'url': 'https://t.co/NrFvsr0dVj', 'expanded_url': 'https://discord.gg/9BKMRJc', 'display_url': 'discord.gg/9BKMRJc', 'indices': [38, 61]}, {'url': 'https://t.co/vfWXKSUu0C', 'expanded_url': 'https://twitter.com/i/web/status/1315651918580989952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",en,recent,1294356362554556416,1294356362554556416,Jhon trade,JhonTrade,,"stock, crypto, option trader and marketer",,[],False,149,80,1,Fri Aug 14 19:33:13 +0000 2020,7,,,False,False,3055,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1294356857943801856/1VRSVFLy_normal.jpg,https://pbs.twimg.com/profile_images/1294356857943801856/1VRSVFLy_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:53:55,2020-10-12 16:54:54,
2020-10-12 13:53:52+00:00,Mon Oct 12 13:53:52 +0000 2020,1315651906119884800,1315651906119884800,"$ITOX
$idex $fb $spy $tsla $nkla $aapl $aal $vxrt $xspa $ktov $chfs $ntec $msft $snss $nio $sint $uavs $amzn $nkla… https://t.co/4pw6GKG64m",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,und,[],"[{'text': 'ITOX', 'indices': [0, 5]}, {'text': 'idex', 'indices': [6, 11]}, {'text': 'fb', 'indices': [12, 15]}, {'text': 'spy', 'indices': [16, 20]}, {'text': 'tsla', 'indices': [21, 26]}, {'text': 'nkla', 'indices': [27, 32]}, {'text': 'aapl', 'indices': [33, 38]}, {'text': 'aal', 'indices': [39, 43]}, {'text': 'vxrt', 'indices': [44, 49]}, {'text': 'xspa', 'indices': [50, 55]}, {'text': 'ktov', 'indices': [56, 61]}, {'text': 'chfs', 'indices': [62, 67]}, {'text': 'ntec', 'indices': [68, 73]}, {'text': 'msft', 'indices': [74, 79]}, {'text': 'snss', 'indices': [80, 85]}, {'text': 'nio', 'indices': [86, 90]}, {'text': 'sint', 'indices': [91, 96]}, {'text': 'uavs', 'indices': [97, 102]}, {'text': 'amzn', 'indices': [103, 108]}, {'text': 'nkla', 'indices': [109, 114]}]",[],"[{'url': 'https://t.co/4pw6GKG64m', 'expanded_url': 'https://twitter.com/i/web/status/1315651906119884800', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",und,recent,943836257125150720,943836257125150720,trade alarts with ideas,stock_invester7,United States,Our Vision Is To Empower Investors To Achieve Financial Freedom!,https://t.co/uAoUxhN9wK,[],False,684,109,11,Thu Dec 21 13:31:14 +0000 2017,36,,,False,False,6368,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_banners/943836257125150720/1593354651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:53:52,2020-10-12 16:54:54,"[{'url': 'https://t.co/uAoUxhN9wK', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [0, 23]}]"
2020-10-12 13:52:57+00:00,Mon Oct 12 13:52:57 +0000 2020,1315651676515303424,1315651676515303424,"Xtrader trades the best trading group out Discord: 
https://t.co/gLBYeX1Z3q

 $ZOM $KTOV $JAKK $IDEX $XSPA $GENE… https://t.co/jQmt6vHyOh",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,in,[],"[{'text': 'ZOM', 'indices': [78, 82]}, {'text': 'KTOV', 'indices': [83, 88]}, {'text': 'JAKK', 'indices': [89, 94]}, {'text': 'IDEX', 'indices': [95, 100]}, {'text': 'XSPA', 'indices': [101, 106]}, {'text': 'GENE', 'indices': [107, 112]}]",[],"[{'url': 'https://t.co/gLBYeX1Z3q', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [52, 75]}, {'url': 'https://t.co/jQmt6vHyOh', 'expanded_url': 'https://twitter.com/i/web/status/1315651676515303424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",in,recent,943836257125150720,943836257125150720,trade alarts with ideas,stock_invester7,United States,Our Vision Is To Empower Investors To Achieve Financial Freedom!,https://t.co/uAoUxhN9wK,[],False,684,109,11,Thu Dec 21 13:31:14 +0000 2017,36,,,False,False,6368,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_banners/943836257125150720/1593354651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:52:57,2020-10-12 16:54:54,"[{'url': 'https://t.co/uAoUxhN9wK', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [0, 23]}]"
2020-10-12 13:52:31+00:00,Mon Oct 12 13:52:31 +0000 2020,1315651564502212609,1315651564502212609,"Best trading place,  https://t.co/gLBYeXjzUY

$je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge… https://t.co/FNgdkcHwMt",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,[],"[{'text': 'je', 'indices': [46, 49]}, {'text': 'spy', 'indices': [50, 54]}, {'text': 'sunw', 'indices': [55, 60]}, {'text': 'pola', 'indices': [61, 66]}, {'text': 'aapl', 'indices': [67, 72]}, {'text': 'sqqq', 'indices': [73, 78]}, {'text': 'nio', 'indices': [79, 83]}, {'text': 'nkla', 'indices': [84, 89]}, {'text': 'tsla', 'indices': [90, 95]}, {'text': 'gnus', 'indices': [96, 101]}, {'text': 'twtr', 'indices': [102, 107]}, {'text': 'ge', 'indices': [108, 111]}]",[],"[{'url': 'https://t.co/gLBYeXjzUY', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [21, 44]}, {'url': 'https://t.co/FNgdkcHwMt', 'expanded_url': 'https://twitter.com/i/web/status/1315651564502212609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",en,recent,943836257125150720,943836257125150720,trade alarts with ideas,stock_invester7,United States,Our Vision Is To Empower Investors To Achieve Financial Freedom!,https://t.co/uAoUxhN9wK,[],False,684,109,11,Thu Dec 21 13:31:14 +0000 2017,36,,,False,False,6368,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_images/1281582815109214208/L0r3kPoI_normal.jpg,https://pbs.twimg.com/profile_banners/943836257125150720/1593354651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:52:31,2020-10-12 16:54:54,"[{'url': 'https://t.co/uAoUxhN9wK', 'expanded_url': 'https://discord.gg/afWzfrb', 'display_url': 'discord.gg/afWzfrb', 'indices': [0, 23]}]"
2020-10-12 13:51:49+00:00,Mon Oct 12 13:51:49 +0000 2020,1315651389352144899,1315651389352144899,"Everyone, Come join an amazing group of traders https://t.co/NrFvsr0dVj

$EYEN $SAVE $GLD $NIO $AAL $CCL $OXY $JNUG… https://t.co/rc6gItkxae",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,[],"[{'text': 'EYEN', 'indices': [73, 78]}, {'text': 'SAVE', 'indices': [79, 84]}, {'text': 'GLD', 'indices': [85, 89]}, {'text': 'NIO', 'indices': [90, 94]}, {'text': 'AAL', 'indices': [95, 99]}, {'text': 'CCL', 'indices': [100, 104]}, {'text': 'OXY', 'indices': [105, 109]}, {'text': 'JNUG', 'indices': [110, 115]}]",[],"[{'url': 'https://t.co/NrFvsr0dVj', 'expanded_url': 'https://discord.gg/9BKMRJc', 'display_url': 'discord.gg/9BKMRJc', 'indices': [48, 71]}, {'url': 'https://t.co/rc6gItkxae', 'expanded_url': 'https://twitter.com/i/web/status/1315651389352144899', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",en,recent,1294356362554556416,1294356362554556416,Jhon trade,JhonTrade,,"stock, crypto, option trader and marketer",,[],False,149,80,1,Fri Aug 14 19:33:13 +0000 2020,7,,,False,False,3051,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1294356857943801856/1VRSVFLy_normal.jpg,https://pbs.twimg.com/profile_images/1294356857943801856/1VRSVFLy_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:51:49,2020-10-12 16:51:59,
2020-10-12 13:51:21+00:00,Mon Oct 12 13:51:21 +0000 2020,1315651273627066369,1315651273627066369,"$RMG
-Charging speed faster than $TSLA supercharger
-big companies like $DE, $NKLA, Lightning systems, are potentia… https://t.co/KjQX2XTEYJ",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3156512698689413e+18,1315651269868941312,1.0994761923342459e+18,1099476192334245888,wycapital,,,,,False,,,0,0,False,False,False,en,[],"[{'text': 'RMG', 'indices': [0, 4]}, {'text': 'TSLA', 'indices': [33, 38]}, {'text': 'DE', 'indices': [72, 75]}, {'text': 'NKLA', 'indices': [77, 82]}]",[],"[{'url': 'https://t.co/KjQX2XTEYJ', 'expanded_url': 'https://twitter.com/i/web/status/1315651273627066369', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",en,recent,1099476192334245888,1099476192334245888,WY Capital,wycapital,,"Investing for the future in companies that will change the way we live. I write on SeekingAlpha
https://t.co/pGtwk99uYF",,"[{'url': 'https://t.co/pGtwk99uYF', 'expanded_url': 'https://seekingalpha.com/author/wy-capital', 'display_url': 'seekingalpha.com/author/wy-capi…', 'indices': [96, 119]}]",False,131,16,6,Sun Feb 24 01:08:46 +0000 2019,23,,,False,False,193,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1110879768763756545/1iHU0wPn_normal.png,https://pbs.twimg.com/profile_images/1110879768763756545/1iHU0wPn_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:51:21,2020-10-12 16:51:59,
2020-10-12 13:50:00+00:00,Mon Oct 12 13:50:00 +0000 2020,1315650931527020545,1315650931527020545,$idex $shll $vvpr $cbat $boxl $cei $srne $uavs $sunw $dkng $lca $aal $msft $xspa $wwr $penn $nkla $nio $gme $opti… https://t.co/RWnGGcdTTS,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,,en,[],"[{'text': 'idex', 'indices': [0, 5]}, {'text': 'shll', 'indices': [6, 11]}, {'text': 'vvpr', 'indices': [12, 17]}, {'text': 'cbat', 'indices': [18, 23]}, {'text': 'boxl', 'indices': [24, 29]}, {'text': 'cei', 'indices': [30, 34]}, {'text': 'srne', 'indices': [35, 40]}, {'text': 'uavs', 'indices': [41, 46]}, {'text': 'sunw', 'indices': [47, 52]}, {'text': 'dkng', 'indices': [53, 58]}, {'text': 'lca', 'indices': [59, 63]}, {'text': 'aal', 'indices': [64, 68]}, {'text': 'msft', 'indices': [69, 74]}, {'text': 'xspa', 'indices': [75, 80]}, {'text': 'wwr', 'indices': [81, 85]}, {'text': 'penn', 'indices': [86, 91]}, {'text': 'nkla', 'indices': [92, 97]}, {'text': 'nio', 'indices': [98, 102]}, {'text': 'gme', 'indices': [103, 107]}, {'text': 'opti', 'indices': [108, 113]}]",[],"[{'url': 'https://t.co/RWnGGcdTTS', 'expanded_url': 'https://twitter.com/i/web/status/1315650931527020545', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",en,recent,1244864492,1244864492,The Right Stock Alerts,RightAlerts,,We find the best stocks daily by applying TA and extensive research. Click on our website to receive premium stock alerts for only $15!,https://t.co/oVxAgTT3JV,[],False,4412,61,47,Tue Mar 05 23:46:06 +0000 2013,1377,,,False,False,12210,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1279127666071875586/lYoV0m3M_normal.jpg,https://pbs.twimg.com/profile_images/1279127666071875586/lYoV0m3M_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:50:00,2020-10-12 16:51:59,"[{'url': 'https://t.co/oVxAgTT3JV', 'expanded_url': 'https://www.therightstockalerts.com/', 'display_url': 'therightstockalerts.com', 'indices': [0, 23]}]"
2020-10-12 13:49:04+00:00,Mon Oct 12 13:49:04 +0000 2020,1315650697506033664,1315650697506033664,"Ford $F coming out with brand new #Electricvehicles 

$TSLA  $GM $WKHS $NKLA watch out!",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,1,False,False,,en,"[{'text': 'Electricvehicles', 'indices': [34, 51]}]","[{'text': 'F', 'indices': [5, 7]}, {'text': 'TSLA', 'indices': [54, 59]}, {'text': 'GM', 'indices': [61, 64]}, {'text': 'WKHS', 'indices': [65, 70]}, {'text': 'NKLA', 'indices': [71, 76]}]",[],[],en,recent,100185304,100185304,Biotechnology AI Fintech Researcher,Escells,United States,"Disclaimer:  All posts & RT are for informational purposes only & NOT a recommendation to buy, sell, hold securities of any kind & Never Medical/Health Advice",,[],False,4369,2928,109,Tue Dec 29 09:36:31 +0000 2009,148,,,False,False,36,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1284621686881517569/v8yk3XUo_normal.jpg,https://pbs.twimg.com/profile_images/1284621686881517569/v8yk3XUo_normal.jpg,https://pbs.twimg.com/profile_banners/100185304/1598540636,008000,070552,BBC3E6,0A010A,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:49:04,2020-10-12 16:51:59,
2020-10-12 13:48:44+00:00,Mon Oct 12 13:48:44 +0000 2020,1315650615050084352,1315650615050084352,$GEVO up 8% in early trading. Looking at strong push higher given the stock has multiple pending catalysts in play.… https://t.co/ZX5FmWD8L6,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,False,en,[],"[{'text': 'GEVO', 'indices': [0, 5]}]",[],"[{'url': 'https://t.co/ZX5FmWD8L6', 'expanded_url': 'https://twitter.com/i/web/status/1315650615050084352', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",en,recent,1241334383597871104,1241334383597871104,ActionableAlerts,A1Alerts,Do your own Due Dilegance,"For the best guidance about the stock market, engage licensed pros. My tweets are informative/advertorials and should not be the sole basis for any investment.",,[],False,320,686,1,Sat Mar 21 12:02:49 +0000 2020,15,,,False,False,80,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1241334634547306496/Vo0YCuTg_normal.jpg,https://pbs.twimg.com/profile_images/1241334634547306496/Vo0YCuTg_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:48:44,2020-10-12 16:49:03,
2020-10-12 13:48:06+00:00,Mon Oct 12 13:48:06 +0000 2020,1315650454827589635,1315650454827589635,"$WKHS 25c from 1.3
to 5.6 now 
(+330% gain)
💰 

You could have easily paid for your monthly access to the Insider's… https://t.co/KQw4h5esIc",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,[],"[{'text': 'WKHS', 'indices': [0, 5]}]",[],"[{'url': 'https://t.co/KQw4h5esIc', 'expanded_url': 'https://twitter.com/i/web/status/1315650454827589635', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",en,recent,1307866904040624129,1307866904040624129,Swing Capital,SwingCapitalCo,,Former Bulge Bracket equities analyst | L/S fundamental + technical analysis | Not investment advice,,[],False,552,0,2,Mon Sep 21 02:19:10 +0000 2020,12,,,False,False,202,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1309302209637576706/G4CdMHpi_normal.jpg,https://pbs.twimg.com/profile_images/1309302209637576706/G4CdMHpi_normal.jpg,https://pbs.twimg.com/profile_banners/1307866904040624129/1600845203,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-12 13:48:06,2020-10-12 16:49:03,
